,textID,tweet_text
32,1576086993695490048,RT @karnnikro: ถ้า NATO รับยูเครนเรียบร้อย ต้องดูว่าจะเริ่มปกป้องดินแดนเลยไหม เพราะล่าสุด เลขาธิการเนโต้บอกว่า ไคลเมีย ลูฮัน โดเนสและอื่นๆ…
33,1576086993657769984,@RobCraw56091570 @KrisWustrow @secretsqrl123 @tinso_ww T-64s in DNR/LNR colonial militias were captured from Ukraine in 2014. Russia has been sending T-62s.
34,1576086993737764864,"@jensen_tyrel @dan_the_wineguy @CNN How did we go from abortion to Ukraine? I don't think your comment was directed at me, but I'll give it a go. Ukraine wasnt an independent country until 1991. NATO didnt consider it because Ukraine didnt ask to join NATO until this week."
35,1576086994064912384,"RT @kamaufranklin: Congress is approving another 12.3 billion in bi-partisan military aid for Ukraine, on top of the $54 billion given so f…"
36,1576086993997418496,RT @thebradfordfile: They won't even do a disaster relief bill without including billions more for Ukraine. The US congress is a criminal c…
37,1576086994135810050,"RT @maxseddon: “Putin’s ‘special military operation’ has just destroyed my life and any chances I had,” he said. “And now he literally want…"
38,1576086994437824513,RT @TomaszGryguc: So true
39,1576086994719055872,"RT @EmmanuelMacron: Je condamne fermement l’annexion illégale par la Russie des régions ukrainiennes de Donetsk, Louhansk, Zaporijjia et Kh…"
40,1576086994844688384,"RT @KlempnerErni: @larsklingbeil Dann stehen sie mal fest an die Seite der Ukraine, ich nicht.
Das Versprechen muss eingehalten werden
Kein…"
41,1576086995188649986,"RT @dw_russian: ⚡️Украина 30 сентября подает заявку на вступление в НАТО в ускоренном порядке, сообщается в Telegram-канале Владимира Зелен…"
42,1576086995201581057,"@NelsonWailua @TulsiGabbard Although it may seem similar on the surface, the Ukraine situation is drastically removed from the attack on Pearl Harbor.  Ukraine is a proxy war that’s very similar to Syria and Lybia over the past 15 years.  The mercenaries involved especially highlight the congruencies."
43,1576086995377364992,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
44,1576086995528740864,"RT @PanAmPost_es: 👀 🇺🇦 | El presidente de Ucrania, Volodímir Zelenski, firmó este viernes la solicitud formal para la incorporación de su p…"
45,1576086996271140864,RT @WarintheFuture: Today’s speech by Putin is a milestone in the Russo-Ukraine War. It may be useful for Putin in a domestic politics sens…
46,1576086996719525888,"@Independents20 Ukraine's gonna shrink as this conflict goes on https://t.co/WL2rJtEC3a via 
@YouTube"
47,1576086997159972865,"RT @RhonddaBryant: Everything from Russia today shows Putin is engaged in exactly the same tactics as Germany under Hitler in the 1930s, an…"
48,1576086996933836800,RT @Euan_MacDonald: Pointlessness in action.
49,1576086996988350464,"RT @Segar_11_21: While he was recording a person come &amp; told him his brother is died...
""what who"" he react &amp; run towards his home....

Sad…"
50,1576086997373894656,"RT @franktse1: @DagnyTaggart963 @NenadicVesna Vladimir Putin's Speech on the Incorporation of Donetsk, Lugansk, Kherson, and Zaporozhye - E…"
51,1576086997747531776,Mucha razón Putin en todo lo que dice. O el mundo acaba con los anglos o estos acaban con el mundo. https://t.co/VXcTrxkp9h
52,1576086997860425728,"RT @thetimes: Hamill, who played Luke Skywalker, said in a statement:

🗣️ “In this long and unequal fight, Ukraine needs continuous additio…"
53,1576086997730398209,@tequi3 @paturzopaola @Halexyt @a_meluzzi @Leggimiii Una che lavora per il Cremlino. Propaganda pro-Putin. Stanno uscendo fuori come i funghi velenosi. E ahimè  qualcuno ci crede.
54,1576086997885538304,"RT @StephaneP71: Pratique…

La Russie bloque une résolution du Conseil de sécurité condamnant ses annexions en Ukraine https://t.co/1F1fHqW…"
55,1576086998007574535,"RT @LionDuNet: 😂 😂 Ben moi, je #SoutienPoutine 🇷🇺 #Bouffon ! Et maintenant, qu'est-ce que tu vas faire si nous sommes des millions à souten…"
56,1576086998267219969,RT @Exusnx: What rules are we speaking of? Who agreed on these rules that the West declared? These are all lies. These are all double stand…
57,1576086998107844608,"RT @PeterBorbe: #Selenskyj hat nur ein einziges Ziel: Den 3. Weltkrieg. Wenn der Westen diesem Mann nicht langsam Grenzen aufzeigt, wird es…"
58,1576086998267219968,RT @JonesyInc: @AdamKinzinger @CPAC President Reagan is rolling in his grave over @CPAC becoming pro-Russia.
59,1576086998183354368,"RT @arnoklarsfeld: Et ceux qui ont participé à cette barbarie sont honorés par l’Ukraine depuis 2014… statues, avenues, stades, jour de glo…"
60,1576086997902295040,"RT @tavkhellidze: I’ll repeat this again:

If you don’t support Ukraine, you’re not a patriot of Georgia."
61,1576086998153953280,"@SpotterIrish @LOCthedreamer1 👍 The problem is the Russian mentality. Imperialism and fascism is in their ADN. It will take centuries for Russians to change their mentality, if this will ever happen. Ukraine really must win. https://t.co/CNh8suTssY"
62,1576086998862860288,RT @James67809768: Huge crowds 😂 not in Luhansk to celebrate their co-option by Rashist Putin … this video speaks volumes for what they don…
63,1576086998607183873,"#Ukraine: ‘Umunyagwangara #Putin ntashobora kudukanga’  - #Biden
https://t.co/lbWIPg48hU https://t.co/2yM0bKz7ag"
64,1576086999060340736,@UshaNirmala And who sanctions the US for continuing its purchase of nuclear fuel from Russia?
65,1576086999366520835,@reisburgerin @Tim_Roehn Weil Putin!
66,1576086999278051328,"Niye geri alsinlar ki .Verdiler dort parcayi,aldilar Ukrayna’yi….Natonun sinirlari nerede simdi?”Haydi Rusya simdi gucun varsa zipla”deme noktasina gelecekler,bu da bir havuctu.Putin yedi,diplomasi masasi artik hazirlanabilir,sonucu da Putin’in sonunu getirir diye dusunuyorum. https://t.co/LrfrisqARh"
67,1576086999991132163,RT @Amie_FR: Russians are sending men without dog tags to Ukraine. So Zelensky is asking them to tattoo their names on their bodies “so we…
68,1576087000423153665,RT @MeidasTouch: The GOP is the party of Putin. https://t.co/zyHoXtA2uq
69,1576087000759009280,RT @Almaztade: 💔många rapporter som bekräftar etnisk rensning TigrayPga kommunikationsblockeringen förblir den verkliga omfattningen av fas…
70,1576087001425915905,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
71,1576087001471758336,RT @Partisangirl: Putin’s speech: He asked Russian people if they want to live in a country where mother and father become parent 1 and par…
72,1576087000813170689,🫣 https://t.co/vlZeuPSbwM https://t.co/nz5wE0Y6Ai
73,1576087001672994817,RT @nexta_tv: #Russia is the only country voting against the resolution in the UN Security Council on non-recognition of the results of the…
74,1576087001757274112,"RT @KonstantinKisin: It is this ""avarice"" and desire to preserve its power that is the reason for the ""hybrid war"" the collective West is ""…"
75,1576087001857949696,"RT @thetimes: Hamill, who played Luke Skywalker, said in a statement:

🗣️ “In this long and unequal fight, Ukraine needs continuous additio…"
76,1576087001937256448,Could really use some of those $13.5 billions we gave to Ukraine for Florida and other states getting hit by Ian.
77,1576087002134773761,RT @Podolyak_M: There are no more doubts: Ukraine must be in EU and NATO. And our partners support us in protecting the fundamental values.…
78,1576087002189279233,RT @wallacemick: Invasion of Ukraine was precipitated by #US meddling + #NATO expansion in the region - Russian Red lines were ignored. Sam…
79,1576087001518178306,"@TulsiGabbard OMG Tulsi criticized putin directly, I have never seen her do that before, This indicants to me that putin has fallen from grace with the Kremlin and Russian media and will likely soon be replaced or possibly accidently fall out of an 8th story building. #NATO #NAFO #Ukraine https://t.co/kxw98EeiXX"
80,1576087002256056320,@MilHistNow Putin said exactly same thing yesterday. Coincidence?
81,1576087002260594691,Hurrah !!! 🇷🇺🇷🇺🇷🇺🇷🇺 https://t.co/yomxsYu9EL
82,1576087001782108161,#Russia https://t.co/VtKgmF3ren
83,1576087002365104128,RT @joncoopertweets: Anyone who’s been paying attention shouldn’t be surprised that MAGA Republicans are already lining up to condemn Ukrai…
84,1576087002725744641,"RT @KonstantinKisin: Share this thread as a Substack article:

https://t.co/OUMtm2d3od"
85,1576087002927497216,RT @BorisJohnson: Vladimir Putin your speech is a fraud and a disgrace. The world must never accept your sham referendums or your cruel and…
86,1576087002922962944,"RT @DefenceHQ: Latest Defence Intelligence update on the situation in Ukraine - 1 October 2022
 
Find out more about the UK government's re…"
87,1576087003149393920,"RT @potatoesaur3by: Видит Бог, Россия протягивала миру открытую ладонь и не она виновата, что ладонь превращается в кулак."
88,1576087003560484865,RT @Barbara4NC: Every MAGA person in America rooting for Putin needs to book a one way flight to Russia and never return.
89,1576087004051566593,"RT @XavierRemis: Le double jeu de #Poutine, génie stratégique. Alors qu'il annexe une partie du territoire de l'#Ukraine, son armée continu…"
90,1576087004478984192,"RT @KonstantinKisin: Share this thread as a Substack article:

https://t.co/OUMtm2d3od"
91,1576087004571262977,"""Yurtta sulh, cihanda sulh.""
Mustafa Kemal Atatürk https://t.co/b33g2rzq7A"
92,1576087004630069248,"There has to be a more rational thought in Vladimir otherwise when his mind is a prisoner itself he is dangerous for Russia
Because he's invoking nuclear rhetoric and if he's a prisoner in his own mind there's no escape from that nuclear head https://t.co/takjFeAmKl"
93,1576087005074640896,Dumb fucks https://t.co/y1DSsEGhEs
94,1576087005603463169,RT @TomReiner4: @KyivIndependent Mid term elections are a month away.  Fellow Americans: call your Senator and Congressmen today and demand…
95,1576087005632815104,"RT @NaphtalineLeBon: « La France est à l'Euro près » !
Mais pour Zelensky les milliards de nos impôts coulent à flots…
RT si toi aussi ça t…"
96,1576087006089981952,RT @KyivIndependent: ⚡️ Ukraine’s military destroys Russian equipment in southern Ukraine.
97,1576087006463291392,RT @no_itsmyturn: Latest intelligence update by @DefenceHQ on #Ukraine🇺🇦 https://t.co/r3ogaGaM9u
98,1576087006274539520,RT @hawthornhealin1: Йобаный гной 3 года игнорировал все саммиты НАТО и заявку на вступление для которой было всё подготовлено.
99,1576087006504882176,Russia is sick in it's soul https://t.co/HgHjogIcmJ
100,1576087007037517825,"RT @KonstantinKisin: Russia ""understands its responsibility to the international community"" and will ""do everything to cool the heads of th…"
101,1576087007054692353,"RT @TiffanyHurling: Vladimir Putin ha esplicitamente utilizzato la parola ""satanismo"" per descrivere la natura della ideologia che domina l…"
102,1576087007121485824,"RT @cekam_tebe: Dobro jutro tviter svete. Kao što znate, Ukrajina je juče ekspresno poslala zahtev da bude primljena u NATO pakt. Odgovor j…"
103,1576087007188570112,RT @Podolyak_M: There are no more doubts: Ukraine must be in EU and NATO. And our partners support us in protecting the fundamental values.…
104,1576087007255666688,"RT @elnocturno: ""Conquistaremos a todos, mataremos a todos, saquearemos a quien tengamos que hacerlo y todo será tal como lo queremos.""

Es…"
105,1576087007453122560,RT @monicaonairtalk: If Ukraine is accepted into NATO- you all need to leave cities &amp; take refuge with your families. If you are a praying…
106,1576087007415017472,RT @Geronimuslll: @EmmanuelMacron Vous étiez moins regardant sur la violation des Accords de Minsk
107,1576087007498948608,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
108,1576087007490895873,"#Russia #IgorMurashov #Zaporizhzhia 

#włączprawdę #TVRepublika https://t.co/coss0SCRu8"
109,1576087007477911552,Game Boys fuo kasa https://t.co/GVZs4WJIrb
110,1576087008190996480,🙏🇺🇦🙏 https://t.co/JY3coeiMNS
111,1576087008585613312,#SlavaUkraini https://t.co/WtbnjoydZn
112,1576087008673513474,RT @nexta_tv: President #Biden has approved $12.4 billion in emergency aid for #Ukraine. The money will be used for security and military s…
113,1576087008434589697,"@DarkLadyMouse Ho paura che gli andrà bene... come si dice: l'erba cattiva non muore mai. Oltretutto, anche se tira le cuoia ne metteranno uno uguale al suo posto.  O pensate che ci sia qualcosa di democratico in Russia?"
114,1576087008794988545,"RT @chipfranklin: “So Putin is now saying it’s independent, a large section of Ukraine. I said, ‘How smart is that?’ And he’s gonna go in a…"
115,1576087009030197249,RT @Maks_NAFO_FELLA: ❗️A column of Russian troops and stolen civilian transport in the village of Zarichne.  They want to break into Torske…
116,1576087009139249152,@MelnykAndrij @MFeldenkirchen Nach ihren Sprüchen zu Urteilen sind sie der Faschist warum distanzieren sie sich nicht  von Banderas und den Nazis in ihrem Land. Hätten sie diese mal bekämpft statt sie zu unterstützen könnte es heute anders aussehen in Ukraine.
117,1576087009793257473,@criticalposts @NATO @jensstoltenberg Dream on trolliling. Bye!
118,1576087009860685824,"RT @britishfuture: Beyond Ukraine and Hong Kong: Lessons for a Welcoming Britain

Hosted with @welcominghk, we'll hear from @TomTugendhat,…"
119,1576087009881255937,"RT @_AfricanSoil: NEWS | Russia | 🇷🇺 

It's official!

Luhansk and Donetsk republics, Kherson and Zaporozhye regions are now part of Russia…"
120,1576087009730306048,"RT @matt_meeta: Ukraine: ""Russia is committing war crimes""
NATO: ""Russia is committing war crimes""
Reporters: ""Here images of the war crime…"
121,1576087009969729536,"RT @AnibalGarzon: Para hacer más análisis objetivos y menos apología sobre conflicto de Ucrania, se debe hablar más del Golpe Euromaidan, G…"
122,1576087010426916865,"RT @DanilZzz: Приют для беженцев из Украины (вне зависимости от гражданства). Пшемысль, Польша.

Описание и правила (PDF, 7.1 Mb):
https://…"
123,1576087010648854529,RT @thebradfordfile: They won't even do a disaster relief bill without including billions more for Ukraine. The US congress is a criminal c…
124,1576087010502053889,"#Ukrainian forces are likely to occupy or surround #Lyman, #Donetsk region within the next 72 hours, reports the Institute for @TheStudyofWar. https://t.co/ddUoHVrAtU"
125,1576087011068608512,"RT @Jarnoilija: @IndiaUNNewYork @MEAIndia @IndianDiplomacy @IndiainUkraine There will be no dialogue, compromise or diplomacy with Russia w…"
126,1576087011055661056,"RT @NATO: ❝Donetsk is Ukraine.
Luhansk is Ukraine.
Kherson is Ukraine.
Zaporizhzhia is Ukraine.
Just like Crimea is Ukraine.❞

@JensStolten…"
127,1576087011382829056,"RT @disclosetv: NOW - Crowd chants ""Russia, Russia, Russia"" in Moscow's Red Square as Putin makes an appearance. https://t.co/kOajlHOsDV"
128,1576087011269627904,Venäjän höpinät eivät tee asioista todellisuutta – Reality doesn't come along with Russia's babbles! https://t.co/TOQ6WSmx4S
129,1576087011718402049,@Gurenko_Andrii nato加入はどうでもいいが、取り敢えず大規模防空システム支援して欲しい。
130,1576087011760668672,RT @Biz_Ukraine_Mag: Vladimir Putin is the first dictator in history to annex lands while his army is in the process of retreating https://…
131,1576087011970387968,"@DanRather Just stop . You know darn well why Putin did what he did . It has been brewing for a long time and has been mentioned often . The US needs to cut the crap . Ukraine isn't even part of NATO , why the hell are we funding anything  ? By the way biden IS AMERICANS ENEMY"
132,1576087011961622528,"RT @itsmeback_: 🇷🇺🚩🌏 
""I ministri degli Esteri del G7 hanno dichiarato che non riconosceranno mai le regioni della DNR, LNR, Zaporizhzhya e…"
133,1576087012343283712,"RT @ArielElyseGold: As you express outrage at Russia’s annexation of swaths of Ukraine, don’t forget to remain outraged at Israel’s both ou…"
134,1576087012763111424,"RT @AtsukoHigashino: 動員なのか積極的に集まったのかはともあれ、こうやって「住民投票と称する行為を経た強制併合」に国民が万歳三唱している映像が出てくるわけで、
「これはプーチンの戦争だから、ロシア国民とは分けて考えよ」という主張はウクライナや欧州諸国にとって…"
135,1576087012951883777,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
136,1576087013140615168,"RT @dc_morel: Ces ""patriotes"" soumis aux discours de haine d'un dictateur mégalomane qui ne respecte même plus son propre peuple me dégoûte…"
137,1576087013337763840,"RT @KyivIndependent: ⚡️ CNN: Biden calls Nord Stream pipeline leaks ‘deliberate act of sabotage.’

U.S. President Joe Biden accused Russian…"
138,1576087013346140163,"RT @Lantidiplomatic: Il momento finale della cerimonia dell'ingresso nella Russia

#ReferendumDonbass
--------------------------           …"
139,1576087013434200064,RT @amyklobuchar: It does not matter what Putin says. His annexation of multiple regions of Ukraine is illegal. This is a clear violation o…
140,1576087013417431040,"RT @manolo_loop: La Germania vota contro la fornitura di armi all’Ucraina.

I tedeschi hanno mangiato la foglia. L’#UE as we know it manger…"
141,1576087013832683523,"RT @Gerashchenko_en: Another historic parallel.

Someday, I hope soon, Russians will do something similar to Putin as Romanians did to Ceau…"
142,1576087013736189952,@M_Simonyan ты сумасшедший?   https://t.co/ilhwqcfNZV
143,1576087013505499136,"@capleri @unprisonplanet @MudithaMulti @Noah31070 @zlj517 Yeah considering Ukraine is the poorest country in Europe, people want opportunities, they no longer want to live in a state that never grows. https://t.co/51IH0pPtLn"
144,1576087014968918017,"RT @KyivIndependent: ⚡️ Russia vetoes UN resolution condemning illegal annexation of Ukrainian oblasts. 

Russia vetoed a UN Security Counc…"
145,1576087015061598208,"RT @Mk12_special: リマン包囲環のフタが閉じた。

　包囲環には4,000人以上の #ロシア 兵が閉じ込められているという…。

　現在の #ウクライナ 軍は、クレミンナ(ルハンシク州）へ圧力をかけている。
　この街を奪還できれば、リシチャンシク・セヴェロドネツ…"
146,1576087015262519296,RT @TimRunsHisMouth: Remember when you can't afford your groceries and gas this week that the Senate is close to passing $12.3 billion more…
147,1576087014881263616,"Alan #Dershowitz-professorn vid #Harvard uppmanar #Zelensky att be om ursäkt för sitt nya #fall om #Förintelsen: ""Genom att förneka #Ukrainas inblandning i #massakern på hundratusentals #ukrainska judar, förvrängde han historien och #minnet "". #värden #verkligheten https://t.co/mKvAyhVjgX"
148,1576087016231473152,"RT @Andjela_Sipovac: Putin kida sa obraćanjima svaki put. Zeznula sam se što ranije ovde prevodila kompletne govore nisam, ali prethodni je…"
149,1576087016269234176,RT @MastMal26616807: RED SQUARE - MOSCOW https://t.co/84ENeNXuRJ
150,1576087016256983041,RT @sebeti_bini: Both #Abiy  &amp; #Isaias  have shown the world their true colors by bombing civilian in #Tigray defending Russia’s invasion o…
151,1576087016483454977,"RT @LoetitiaH: Nous sommes devenus plus forts, parce que la vérité est de notre côté, et que la vérité fait la force, et par conséquent la…"
152,1576087016554389504,"RT @sdcltrc: “我还没有准备好杀死同类”，27岁的俄罗斯说唱歌手自杀
艺名沃基的佩图宁今天在俄罗斯南部城市克拉斯诺达尔自杀，以避免被征召到乌克兰，他说他不想为了任何理想而杀人，这是对普京战争的“最后抗议”。🌼🌼https://t.co/WhatRcOgYx http…"
153,1576087016990658560,"RT @Adnkronos: #Putin accusa gli Stati Uniti: ""Vogliono distruggere non solo la Russia, ma anche l'Italia e altri competitori europei"". htt…"
154,1576087017007550464,@Pornking_777 @dw_russian Крым = 🇺🇦
155,1576087017296867328,RT @GlasnostGone: Goodnight #Ukraine. It's been a busy old day. Russia ranted. The world had its say. But the only ones who truly matter -…
156,1576087017519476737,RT @SamRamani2: BREAKING: Britain imposes sanctions on 700 goods that are critical for Russia's industrial and technological capabilities
157,1576087017687248896,"RT @PToveri: Hyvä ketju Ryanilta. Putin pelaa ""upporikasta tai rutiköyhää"", koska sota henkilöityy yhä enemmän häneen ja rauha on mahdoton…"
158,1576087018073120773,RT @ReallyAmerican1: The number of MAGA Republican accounts on Twitter spouting support for Putin and contempt for Ukraine is truly disgust…
159,1576087017884069889,RT @McFaul: In Case You Forgot:
160,1576087018379304960,"RT @KanwalSibal: No country only gives. We have very imp shared interests with US but US has just cleared $ 435 m upgrade of Pak F16s,(Pak…"
161,1576087018735632386,"Jdi kurva, putin!
(Czech)

#FuckPutin #PutinsWar #RussiaWarCrimes #UkraineRussiaWar"
162,1576087018827907072,@cnni What a great leader Mr. Putin is...
163,1576087019146838016,"RT @RhonddaBryant: Everything from Russia today shows Putin is engaged in exactly the same tactics as Germany under Hitler in the 1930s, an…"
164,1576087019138080771,"RT @IAPonomarenko: My guess is that at 7 pm Kyiv time, @antonioguterres will condemn the Russian annexation or Ukraine’s territories, and @…"
165,1576087019054194688,Nord Stream attack shows Putin’s war is JUST BEGINNING https://t.co/PUWj0ps7Ie via @YouTube
166,1576087019125501953,RT @AdamParkhomenko: So they’re traitors AND cowards
167,1576087018538356736,"@jeremyrhammond Yeah Russia,  that could stop the flow by flipping a switch, decided to do (potentially irreversible) damage its own pipeline and waste all of the product in the pipeline while polluting massively."
168,1576087019444264960,RT @caitoz: Two administrations ago the US had a president who mocked the idea that Russia was a primary rival and said Ukraine was a core…
169,1576087019775987713,RT @BhadraPunchline: Russian intelligence chief Sergey Naryshkin: Moscow has evidence indicative of the involvement of the West in the plan…
170,1576087019784392705,RT @TesgayTeshay: Both #Abiy  &amp; #Isaias  have shown the world their true colors by bombing civilian in #Tigray defending Russia’s invasion…
171,1576087019926695936,"RT @GordonGChang: #China, by trying to intimidate the international community, is providing propaganda support for #VladimirPutin’s annexat…"
172,1576087020299960322,"RT @IAPonomarenko: I thought in February 2022 Putin had the most imperialistic speeches since Adolf Hitler, but here we are with today’s Pu…"
173,1576087020413145088,"RT @VictorKvert2008: Путин произнес речь об аннексии Донбасса и Юго-Восточной Украины в тот же день, когда Гитлер произнес речь об аннексии…"
174,1576087020556124160,Putin 👍 https://t.co/LbKQGpvIC0
175,1576087020627427328,@PLnewstoday Lol nope Patricia! Pussie putin can say whatever it want!
176,1576087020941635584,RT @Camillamariani4: Ma quanto vi sentite scemi dopo la dichiarazione della Meloni sul discorso di Putin voi che l'avete votata? 😂😂😂
177,1576087020916510721,RT @AdamParkhomenko: So they’re traitors AND cowards
178,1576087021264592896,"RT @NATO: ❝Donetsk is Ukraine.
Luhansk is Ukraine.
Kherson is Ukraine.
Zaporizhzhia is Ukraine.
Just like Crimea is Ukraine.❞

@JensStolten…"
179,1576087021843804160,RT @TheBelaaz: 🇺🇦✡️ — HATERS: A supermarket in Ukraine denying entry to a group of Jews near the border with Poland today. Hundreds of Jews…
180,1576087022263238661,RT @MinhazMerchant: #GST collections for Sept set to cross Rs 1.50 lakh crore. Number out on Oct 1. While INR-USD weakness &amp; market volatil…
181,1576087023114330113,RT @philippeherlin: Je condamne fermement l’annexion illégale par les gangs de la drogue et les islamistes de territoires entiers de la Rép…
182,1576087023529578496,Lol https://t.co/vZWEZKC9rR
183,1576087023579848704,"RT @sadashifukuda: フィンランドのNATO加盟手続が早急に完了することを希望している、とフィンランド外相。
トルコの反対があり、フィンランドとスエーデンのNATO加盟はとまったまま。
Finland hopes for rapid admission to N…"
184,1576087023760248832,RT @ShireenMazari1: U foolish CrimeMinister let the words sink in that were used in the Cypher or better still release the Cypher to the na…
185,1576087024096149504,"RT @Cric_gal: ⚡️Moment Ukraine officially applies for NATO membership..

Russia declared annexation of Ukraine’s Luhansk,Donetsk,Kherson,Za…"
186,1576087021868781569,"Putin calls on Kyiv to ""immediately"" cease military action, and vows to protect the annexed lands with ""all the means"" at Russia's disposal. https://t.co/8f9buKm4ir"
187,1576087024842739712,"RT @PToveri: Hyvä ketju Ryanilta. Putin pelaa ""upporikasta tai rutiköyhää"", koska sota henkilöityy yhä enemmän häneen ja rauha on mahdoton…"
188,1576087024846528512,@UN https://t.co/bXdMACa7a3
189,1576087025060839424,RT @matatabi_catnip: プーチンが登場し、モスクワの赤の広場で「ロシア、ロシア、ロシア」と唱える群衆。
190,1576087025354428419,RT @ramzpaul: After the US destroyed the pipelines there was radio silence as the regime was trying to determine their narrative. This dela…
191,1576087025484120066,RT @Almaztade: 📢många rapporter som bekräftar etnisk rensning TigrayPga kommunikationsblockeringen förblir den verkliga omfattningen av fas…
192,1576087025685790721,@DiegoFusaro Emozio-NATO
